BHCPR PEER GROUP DATA                        SUMMARY RATIOS                                                                PAGE 1 
                                             PEER GROUP 01 
                                             03/31/2013        03/31/2012        12/31/2012        12/31/2011        12/31/2010 
Equity, Comm, & Other Contracts                    2.73              2.94              2.78              3.29              2.32 
 
Futures and Forwards                              25.34             23.45             24.45             24.99             25.32 
Written Options                                    9.79              9.81              9.30              8.58              7.79 
  Exchange-Traded                                  0.16              0.19              0.08              0.31              0.33 
  Over-The-Counter                                 9.39              9.36              9.03              7.78              7.09 
Purchased Options                                  3.98              4.45              3.97              4.67              4.47 
  Exchange-Traded                                  0.22              0.15              0.15              0.25              0.30 
  Over-The-Counter                                 3.50              4.18              3.51              3.95              3.76 
Swaps                                             53.25             53.22             53.82             58.89             55.17 
 
Held for Trading                                  42.69             42.26             43.59             50.23             51.40 
  Interest Rate Contracts                         32.87             33.40             33.48             39.43             42.14 
  Foreign Exchange Contracts                       3.57              3.62              3.77              4.83              4.24 
  Equity, Comm, & Other Contracts                  1.17              0.79              1.08              1.52              1.09 
 
Non-Traded                                        57.31             57.74             56.41             49.77             48.60 
  Interest Rate Contracts                         51.30             48.80             50.15             35.88             42.56 
  Foreign Exchange Contracts                       1.93              1.97              1.86              2.02              1.37 
  Equity, Comm, & Other Contracts                  0.69              1.09              0.82              0.71              0.50 
 
Deriv Contr (Excl Fut & FX LE 14 Days)            81.38             80.99             84.06             79.55             82.32 
  One Year or Less                                29.15             29.38             29.65             32.71             31.49 
  Over 1 Year to 5 Years                          32.21             30.61             32.81             27.38             29.22 
  Over 5 Years                                    16.34             14.64             16.04             12.84             14.32 
Gross Negative Fair Value (Abs Val)                1.75              1.99              1.96              2.16              1.87 
Gross Positive Fair Value                          1.72              1.82              1.93              2.10              1.94 
 
PERCENT OF TIER 1 CAPITAL: 
Gross Negative Fair Value, Abs Val (X)             0.14              0.15              0.16              0.30              0.23 
Gross Positive Fair Value (X)                      0.15              0.16              0.17              0.31              0.23 
  Held for Trading (X)                             0.12              0.12              0.13              0.26              0.19 
  Non-Traded (X)                                   0.02              0.03              0.02              0.03              0.03 
Current Credit Exposure (X)                        0.06              0.08              0.08              0.11              0.10 
Credit Losses on Derivative Contracts              0.00              0.00              0.01              0.02              0.03 
 
PAST DUE DERIVATIVE INSTRUMENTS 
FAIR VALUE: 
  30-89 Days Past Due                              0.00              0.00              0.00              0.00              0.00 
  90+ Days Past Due                                0.00              0.00              0.00              0.00              0.00 
OTHER RATIOS: 
Current Credit Exposure/Risk Wtd Asts              0.76              0.98              0.95              1.31              1.22 
 

 

BHCPR PEER GROUP DATA                        INSURANCE, BROKER-DEALER AND FOREIGN ACTIVITIES                               PAGE 10 
                                             PEER GROUP 01 
INSURANCE ACTIVITIES                         03/31/2013        03/31/2012        12/31/2012        12/31/2011        12/31/2010 
--------------------                         ----------        ----------        ----------        ----------        ---------- 
ANALYSIS RATIOS: 
Ins Underwriting Assets/Consol Assets              0.15               N/A               N/A               N/A               N/A 
  Ins Under Assets(P/C)/Tot Ins Und Ast           50.07             46.95             48.59             47.64             45.80 
  Ins Under Assets(L/H)/Tot Ins Und Ast           49.93             53.05             51.41             52.36             54.20 
    Sep Acct Assets(L/H)/Total Life Ast            4.85              5.36              4.18              1.57              1.95 
 
Ins Activities Revenue/Adj Oper Inc                1.17              1.22              1.11              1.03              1.00 
  Premium Inc/Ins Activities Revenue              11.59             11.08             13.13             11.85             14.18 
    Credit Rel Prem Inc/Tot Prem Inc              57.90             58.50             53.89             60.16             61.98 
   Other Prem Inc/Total Prem Inc                  42.10             41.50             46.11             39.84             38.02 
 
Ins Under Net Income/Consol Net Income             0.25              0.37              0.29              0.46              0.53 
  Ins Net Inc (P/C)/Equity (P/C)                   4.54              5.07              5.29              7.11              8.71 
  Ins Net Inc (L/H)/Equity (L/H)                   7.58              5.99              5.92              5.07              5.19 
Insur Ben, Losses, Exp/Insur Premiums            197.18            117.04            177.80            377.60            185.18 
 
Reinsurance Recov(P/C)/Tot Assets(P/C)             2.07              0.76              1.81              2.36              1.34 
Reinsurance Recov(L/H)/Tot Assets(L/H)             0.49              0.43              0.29              0.10              0.36 
 
Net Assets Ins Under Subs/Cons Assets              0.01              0.01              0.01              0.02              0.02 
CSV Life Insurance/Tier 1 Cap + ALLL              10.08              9.46             10.26              9.14              9.27 
 
BROKER-DEALER ACTIVITIES 
------------------------ 
Net Assets Broker-Dealer Subs/Cons Asts            0.46              0.55              0.40              1.28              1.39 
FOREIGN ACTIVITIES 
------------------ 
Yield: Foreign Loans                               1.65              2.58              2.21              2.39              3.64 
Cost: Interest-Bearing Deposits                    0.39              0.43              0.45              0.50              0.48 
 
NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: 
  Real Estate Loans                                7.78              3.56              3.40              3.56            194.12 
  Commercial and Industrial Loans                  2.58              1.50              0.50              1.17              1.06 
  Foreign Governments and Inst                     0.00              0.00              0.00             -0.11             -0.13 
GROWTH RATES: 
Net Loans and Leases                              21.53             32.45             15.15             37.19             22.90 
Total Selected Assets                             16.17             59.12             18.85             60.45             16.54 
Deposits                                          -8.46            -11.86             -6.60            -12.83              0.96 
 

 

BHCPR PEER GROUP DATA                        PARENT COMPANY ANALYSIS - PART I                                              PAGE 11 
                                             PEER GROUP 01 
PROFITABLITY:                                03/31/2013        03/31/2012        12/31/2012        12/31/2011        12/31/2010 
-------------                                ----------        ----------        ----------        ----------        ---------- 
Net Income/Avg Equity Capital                      8.46              7.66              7.91              6.79              4.97 
Bank Net Inc/Avg Eq Inv in Banks                   8.20              7.89              7.91              7.54              5.21 
Nonbk Net Inc/Avg Eq Inv in Nonbanks               5.51              5.63              5.13              4.59              4.07 
Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs           10.15              8.47              8.47              6.79              5.34 
Bank Net Income/Parent Net Income                 69.26             71.22             72.74             79.98             80.04 
Nonbank Net Income/Parent Net Income              10.36              8.78             11.07              6.07             15.07 
Sub BHCs Net Inc/Parent Net Income                81.93             81.19             82.20             82.84             83.04 
 
LEVERAGE: 
Total Liabilities/Equity                          28.53             27.39             30.15             32.76             36.76 
Total Debt/Equity Capital                         17.24             15.49             18.34             18.40             19.69 
Tot Debt+NP to Subs Iss Tr Pref/Equity            21.29             21.22             22.61             24.81             27.38 
Tot Debt+Lns Guaranteed for Affl/Equity           19.06             17.40             20.27             20.86             22.56 
Total Debt/Eq Cap - Exc Over Fair Value           17.31             15.61             18.44             18.52             19.79 
Long-Term Debt/Equity Capital                     12.48             11.69             13.81             14.07             16.28 
Short-Term Debt/Equity Capital                     2.69              2.64              2.47              3.85              2.78 
Current Portion of LT Debt/Equity                  0.31              0.18              0.38              0.25              0.34 
Exc Cost Over Fair Value/Equity Cap                0.11              0.15              0.12              0.18              0.18 
Long-Term Debt/Consolidated LT Debt               24.81             20.41             25.51             19.05             17.29 
 
DOUBLE LEVERAGE: 
Equity Investment in Subs/Equity                 105.09            106.91            106.52            107.31            108.44 
Total Investment in Subs/Equity                  112.72            114.24            114.89            117.67            120.23 
Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1           100.28            100.57            101.21             99.97             99.62 
Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1          107.25            108.78            108.80            109.40            110.53 
 
DOUBLE LEVERAGE PAYBACK: 
Equity Inv in Subs - Eq Cap/Net Inc (X)            0.71              1.29              1.23              1.40              2.98 
Eq Inv in Subs - Eq Cap/Net Inc-Div (X)            2.85              3.76              3.33              2.98              7.87 
 
COVERAGE ANALYSIS: 
Op Inc-Tax + Noncash/Oper Exp + Div              164.14            124.63            152.89            119.92            112.81 
Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div            172.21            129.45            159.78            126.35            115.83 
Adj Cash Fl/Op Exp+Repaid LT Debt+Div            167.37            106.83            116.64            107.81             87.23 
Pretax Oper Inc + Int Exp/Int Expense            998.37           1096.04           1388.83           -------            923.24 
Div + Int From Subs/Int Exp + Div                188.67            159.80            202.49            161.34            128.64 
Fees+Other Inc From Subs/Sal + Oth Exp            12.36             11.41              9.12             13.20             19.52 
Net Inc/Curr Port of LT Debt+Pfd Div(X)           74.61             79.92            108.47            183.20             63.84 
 
OTHER RATIOS: 
Net Assets Repr in 1 Yr/Total Assets               3.33              3.34              3.24              3.66              4.51 
PAST DUE AND NONACCRUAL AS % OF LNS&LS: 
  90+ Days Past Due                                0.01              0.00              0.09              0.28              0.12 
  Nonaccrual                                       7.56             12.24              7.11             15.04              2.10 
    Total                                          7.61             12.47              8.06             15.65              4.02 
GUARANTEED LOANS AS % OF EQUITY CAP: 
  To Bank Subsidiaries                             0.00              0.00              0.00              0.00              0.00 
  To Nonbank Subsidiaries                          0.90              0.65              0.95              1.76              1.21 
  To Subsidiary BHCs                               0.00              0.00              0.00              0.00              0.00 
    Total                                          0.90              0.71              0.95              1.92              1.28 
AS A % OF CONSOLIDATED BHC ASSETS: 
Nonbank Assets of Nonbank Subsidiaries             6.50              6.65              8.02              5.67              7.97 
  Combined Thrift Assets                           0.00              0.00              0.00              0.00              0.30 
  Combined Foreign Nonbank Sub Assets              0.79              0.48              0.69              0.66              0.77 
 

 

BHCPR PEER GROUP DATA                        PARENT COMPANY ANALYSIS - PART II                                             PAGE 12 
                                             PEER GROUP 01 
PAYOUT RATIOS - PARENT                       03/31/2013        03/31/2012        12/31/2012        12/31/2011        12/31/2010 
----------------------                       ----------        ----------        ----------        ----------        ---------- 
Div Paid/Inc Before Undist Inc                    71.44             66.67             64.35             69.45             73.55 
Dividends Paid/Net Income                         24.75             25.37             25.15             24.90             35.75 
Net Income - Dividends/Avg Equity                  6.08              5.41              5.50              4.71              3.00 
 
PERCENT OF DIVIDENDS PAID: 
  Dividends From Bank Subs                       208.26            116.67            161.00            117.14             83.88 
  Dividends From Nonbank Subs                      5.72              7.94             19.39             17.32             12.50 
  Dividends From Subsidiary BHCs                  17.59             20.42             35.97             44.17             32.86 
    Dividends From All Subsidiaries              336.10            223.87            277.66            229.85            187.24 
 
PAYOUT RATIOS - SUBSIDIARIES: 
  PERCENT OF BANK NET INCOME: 
    Dividends From Bank Subs                      51.96             38.40             52.35             37.26             27.49 
    Interest Income From Bank Subs                 0.49              0.69              0.67              1.07              2.76 
    Mgt & Service Fees From Bank Subs              2.73              2.96              1.99              5.53              6.45 
    Other Income From Bank Subs                    0.01              0.00              0.00              0.02              0.36 
      Operating Income From Bank Subs             67.66             48.96             63.78             50.83             57.67 
 
  PERCENT OF NONBANK NET INCOME: 
    Dividends From Nonbank Subs                   28.51             28.97             46.23             67.04             53.73 
    Interest Income From Nonbank Subs             10.81              9.60              8.57             15.69             15.94 
    Mgt & Serv Fees From Nonbank Subs              1.90              2.48              4.75              2.98              5.72 
    Other Income From Nonbank Subs                 0.05              0.63              0.19              0.52              0.09 
      Operating Inc From Nonbank Subs             63.47             59.65             97.04            107.00             97.57 
  PERCENT OF SUB BHCs' NET INCOME: 
    Dividends From Subsidiary BHCs                20.86             23.56             49.24             47.86             50.38 
    Interest Inc From Subsidiary BHCs              0.27              0.59              0.28              1.02              1.39 
    Mgt & Serv Fees From Sub BHCs                  0.92              1.05              0.92              1.15              2.41 
    Other Income From Subsidiary BHCs              0.00              0.00              0.00              0.00              0.00 
      Operating Income From Sub BHCs              23.47             26.63             51.87             51.44             54.18 
 
DEPENDENCE ON SUBSIDIARIES: 
  PERCENT OF TOTAL OPERATING INCOME: 
    Dividends From Bank Subsidiaries              38.51             33.54             42.98             37.13             24.89 
    Interest Income From Bank Subs                 2.45              4.09              1.17              2.30              3.50 
    Mgt & Serv Fees From Bank Subs                 2.21              2.81              1.48              5.07             10.18 
    Other Income From Bank Subs                    0.02              0.00              0.00              0.00              0.01 
      Operating Income From Bank Subs             52.86             50.84             50.87             52.88             46.82 
 
    Dividends From Nonbank Subs                    3.09              3.20              6.48              6.77              8.28 
    Interest Income From Nonbank Subs              3.65              3.68              2.49              3.16              4.14 
    Mgt & Serv Fees From Nonbank Subs              0.42              0.37              0.39              0.31              0.33 
    Other Income From Nonbank Subs                 0.04              0.07              0.07              0.03              0.00 
      Operating Inc From Nonbank Subs             12.81             11.10             13.08             13.76             16.65 
 
    Dividends From Subsidiary BHCs                 7.12              7.31             10.75             10.01              8.88 
    Interest Inc From Subsidiary BHCs              0.07              0.12              0.08              0.26              0.26 
    Mgt & Serv Fees From Sub BHCs                  0.00              0.00              0.00              0.00              0.00 
    Other Income From Subsidiary BHCs              0.00              0.00              0.00              0.00              0.00 
      Operating Income From Sub BHCs               8.95              9.48             12.34             12.02             10.64 
 
  Loans and Adv From Subs/ST Debt                116.83            285.00            188.63            307.77            718.14 
  Loans and Adv From Subs/Total Debt              28.24             61.71             28.76             58.77             73.30 
 

 

 
 
 BHCPR PERCENTILE DISTRIBUTION REPORT         SUMMARY RATIOS                                                                PAGE 1 
 PEER GROUP 1 
                                                  PEER                                                                        BHC 
                                                 RATIO       5%      10%      25%      50%      75%      90%      95%       COUNT 
                                               ------   -------  -------  -------  -------  -------  -------  -------       ----- 
 Number of BHCs in Peer Group                                                                                                  92 
 
 EARNINGS AND PROFITABILITY 
 -------------------------- 
 PERCENT OF AVERAGE ASSETS: 
   Net Interest Income (TE)                       2.80     0.98     1.22     2.38     2.94     3.23     3.83     4.68          92 
   + Non-interest Income                          1.81     0.12     0.34     0.94     1.43     2.35     3.57     7.04          92 
   - Overhead Expense                             3.12     1.46     1.72     2.56     2.91     3.53     4.49     7.38          92 
   - Provision for Losses                         0.22    -0.10    -0.02     0.04     0.15     0.33     0.58     1.06          92 
   + Securities Gains (Losses)                    0.03    -0.03    -0.00     0.00     0.00     0.05     0.14     0.19          92 
   + Other Tax Equiv Adjustments                  0.00    -0.00    -0.00     0.00     0.00     0.00     0.00     0.01          92 
   = Pretax Net Oper Income (TE)                  1.42     0.15     0.51     1.05     1.39     1.80     2.20     2.64          92 
   Net Operating Income                           0.92     0.09     0.29     0.62     0.91     1.27     1.48     1.59          92 
   Net Income                                     0.95     0.10     0.31     0.65     0.93     1.31     1.48     1.98          92 
   Net Income (Sub S Adjusted)                    1.73     1.73     1.73     1.73     1.73     1.73     1.73     1.73           1 
 
 PERCENT OF AVG EARNING ASSETS: 
   Interest Income (TE)                           3.86     1.56     2.65     3.36     3.79     4.31     5.12     6.20          92 
   Interest Expense                               0.64     0.14     0.24     0.34     0.49     0.89     1.36     1.74          92 
   Net Interest Income (TE)                       3.17     1.08     1.54     2.72     3.30     3.64     4.14     5.04          92 
 
 
 LOSSES, ALLOW, AND PAST DUE+NONACCR: 
   Net Ln&Ls Losses/Avg Loans & Leases            0.53     0.00     0.03     0.16     0.35     0.72     1.56     2.09          92 
   Earnings Coverage of Net Losses (X)           16.59    -2.38     1.44     2.88     5.40    14.13    63.70   157.07          92 
   Ln&Ls Allowance/Total Loans & Leases           1.58     0.42     0.62     1.10     1.55     2.00     2.55     3.05          92 
   Nonaccr Lns&Ls+RE Acq/Lns&Ls+RE Acq            1.91     0.33     0.52     0.99     1.73     2.55     3.81     5.69          92 
   30-89 Days Past Due Loans and Leases           0.79     0.09     0.23     0.42     0.65     1.14     1.61     2.34          92 
 
 
 LIQUIDITY AND FUNDING: 
   Net Noncore Funding Dependence                18.88    -8.49    -2.59     6.02    17.18    28.22    44.06    61.60          92 
   Net ST Noncore Funding Dependence              3.30   -23.83   -18.04    -4.69     4.42    11.26    18.44    24.65          92 
   Net Loans and Leases/Total Assets             58.46    16.15    32.43    44.79    62.19    68.40    76.73    80.35          92 
 
 
 CAPITALIZATION: 
   Tier 1 Leverage Ratio                          9.52     6.24     6.91     8.25     9.34    10.75    11.81    13.14          75 
   Equity Capital/Total Assets                   11.58     7.47     8.19     9.78    11.28    13.14    15.52    16.40          92 
   Equity Capital+Minority Int/Total Assets      11.86     7.78     8.26    10.14    11.46    13.52    15.97    17.65          92 
   Tier 1 Common Eq Cap / T RWA                  11.62     7.42     8.24     9.98    11.59    13.18    14.97    16.21          75 
   Net Loans&Ls/Equity Capital (X)                5.13     1.55     2.67     3.94     5.25     6.19     7.14     8.81          92 
   Cash Dividends/Net Income                     24.75     0.00     0.00     0.13    24.05    41.61    80.07    92.28          89 
   Cash Dividends/Net Income (Sub S Adjusted)   106.81   106.81   106.81   106.81   106.81   106.81   106.81   106.81           1 
   Retained Earnings/Avg Equity Cap               6.05    -1.59     0.70     2.98     5.86     8.43    10.98    15.61          92 
 
 
 PARENT COMPANY RATIOS: 
   Short-Term Debt/Equity Capital                 2.68     0.00     0.00     0.00     0.00     2.50    10.88    38.54          92 
   Long-Term Debt/Equity Capital                 12.47     0.00     0.00     0.00     7.10    23.67    40.62    68.99          92 
   Equity Investment in Subs/Equity Cap         105.08    85.62    90.86    98.17   103.43   110.72   123.50   128.08          92 
   Cash FR Oper+Noncash+Op Exp/Op Exp+Div       172.20  -268.52   -55.64    16.80   102.72   215.30   629.95  1270.28          91 
 

 

 BHCPR PERCENTILE DISTRIBUTION REPORT         RELATIVE INCOME STATEMENT AND MARGIN ANALYSIS                                 PAGE 2 
 PEER GROUP 1 
                                                  PEER                                                                        BHC 
 PERCENT OF AVERAGE ASSETS                       RATIO       5%      10%      25%      50%      75%      90%      95%       COUNT 
 -------------------------                     ------   -------  -------  -------  -------  -------  -------  -------       ----- 
 Interest Income (TE)                             3.41     1.46     2.11     3.01     3.43     3.77     4.62     5.13          92 
 Less: Interest Expense                           0.56     0.13     0.22     0.30     0.43     0.83     1.20     1.53          92 
 Equals: Net Interest Income (TE)                 2.80     0.98     1.22     2.38     2.94     3.23     3.83     4.68          92 
 Plus: Non-Interest Income                        1.81     0.12     0.34     0.94     1.43     2.35     3.57     7.04          92 
 Equals: Adj Operating Income (TE)                4.76     2.52     3.31     3.78     4.36     5.26     7.35    10.86          92 
 Less: Overhead Expense                           3.12     1.46     1.72     2.56     2.91     3.53     4.49     7.38          92 
 Less: Provision for Loan and Lease Losses        0.22    -0.10    -0.02     0.04     0.15     0.33     0.58     1.06          92 
 Plus: Realized G/L on HTM Sec                   -0.00    -0.00     0.00     0.00     0.00     0.00     0.00     0.00          92 
 Plus: Realized G/L on AFS Sec                    0.03    -0.03    -0.00     0.00     0.00     0.05     0.12     0.19          92 
 Plus: Other Tax Equiv Adjustments                0.00    -0.00    -0.00     0.00     0.00     0.00     0.00     0.01          92 
 Equals: Pretax Net Oper Inc (TE)                 1.42     0.15     0.51     1.05     1.39     1.80     2.20     2.64          92 
 
 Less: Applicable Income Taxes (TE)               0.47     0.00     0.11     0.31     0.46     0.61     0.74     1.05          92 
 Less: Minority Interest                          0.00    -0.00    -0.00     0.00     0.00     0.00     0.02     0.04          92 
 Equals: Net Operating Income                     0.92     0.09     0.29     0.62     0.91     1.27     1.48     1.59          92 
 
 Plus: Net Extraordinary Items                    0.00    -0.00     0.00     0.00     0.00     0.00     0.00     0.00          92 
 Equals: Net Income                               0.95     0.10     0.31     0.65     0.93     1.31     1.48     1.98          92 
 Memo: Net Income (Last Four Qtrs)                0.90    -0.01     0.22     0.56     0.89     1.15     1.46     2.11          89 
 
 
 MARGIN ANALYSIS: 
 Avg Earning Assets / Avg Assets                 90.07    74.99    84.67    87.68    90.07    92.54    95.78    96.68          92 
 Avg Int-Bearing Funds / Avg Assets              68.13    54.61    57.57    61.96    66.98    73.30    81.40    82.48          75 
 Int Income (TE) / Avg Earning Assets             3.86     1.56     2.65     3.36     3.79     4.31     5.12     6.20          92 
 Int Expense / Avg Earning Assets                 0.64     0.14     0.24     0.34     0.49     0.89     1.36     1.74          92 
 Net Int Inc (TE) / Avg Earn Assets               3.17     1.08     1.54     2.72     3.30     3.64     4.14     5.04          92 
 
 YIELD OR COST: 
 Total Loans and Leases (TE)                      4.78     2.83     3.70     4.15     4.56     5.40     6.37     7.64          92 
 Interest-Bearing Bank Balances                   0.30     0.06     0.14     0.20     0.26     0.37     0.55     0.97          92 
 Fed Funds Sold & Reverse Repos                   0.39     0.00     0.00     0.05     0.19     0.59     1.28     1.95          62 
 Trading Assets                                   1.21     0.00     0.00     0.00     0.57     2.06     3.97     7.91          68 
 Total Earning Assets                             3.81     1.53     2.65     3.33     3.71     4.25     5.09     6.18          92 
 
 Investment Securities (TE)                       2.43     0.94     1.33     1.93     2.33     2.88     3.59     4.47          91 
   U.S. Treasury & Agency Sec (excl MBS)          1.39     0.06     0.30     0.75     1.28     1.89     2.74     3.56          84 
   Mortgage-Backed Securities                     2.35     1.28     1.40     1.82     2.12     2.68     3.56     4.43          90 
   All Other Securities                           3.84     0.21     0.83     2.09     3.60     5.26     7.13    10.68          90 
 
 Interest-Bearing Deposits                        0.45     0.07     0.14     0.23     0.37     0.59     0.84     1.27          92 
   Time Deposits of $100K or More                 0.98     0.00     0.33     0.66     0.99     1.23     1.77     2.00          91 
   Time Deposits < $100K                          1.02     0.27     0.44     0.66     0.93     1.25     1.96     2.13          88 
   Other Domestic Deposits                        0.25     0.05     0.09     0.12     0.19     0.33     0.60     0.77          92 
   Foreign Deposits                               0.38     0.00     0.06     0.11     0.22     0.43     1.11     2.44          45 
 
 Fed Funds Purchased and Repos                    0.76     0.00     0.07     0.11     0.20     0.92     3.43     4.21          81 
 Other Borrowed Funds & Trading Liab              2.10     0.18     0.53     1.07     1.81     2.81     4.43     5.33          92 
 All Interest-Bearing Funds                       0.71     0.23     0.34     0.44     0.62     0.83     1.34     1.82          75 
 

 

 BHCPR PERCENTILE DISTRIBUTION REPORT         NON-INTEREST INCOME AND EXPENSES                                              PAGE 3 
 PEER GROUP 1 
                                                  PEER                                                                        BHC 
                                                 RATIO       5%      10%      25%      50%      75%      90%      95%       COUNT 
                                               ------   -------  -------  -------  -------  -------  -------  -------       ----- 
 Avg Personnel Exp Per Employee ($000)           24.91    14.48    16.96    20.20    23.13    28.78    37.09    40.23          92 
 Avg Assets per Employee ($000)                7148.02  2735.53  3549.16  4797.48  5997.19  8960.79  12672.3  16613.5          92 
 
 
 ANALYSIS RATIOS 
 --------------- 
 Mutual Fund Fee Inc / Non-Int Income             2.89     0.00     0.00     0.35     2.24     4.27     8.89    12.02          89 
 
 Overhead Exp / NII + Non-Int Income             66.78    45.96    50.56    59.92    66.93    74.65    83.11    86.99          92 
 
 PERCENT OF AVERAGE ASSETS: 
   Total Overhead Expense                         3.12     1.46     1.72     2.56     2.91     3.53     4.49     7.38          92 
     Personnel Expense                            1.52     0.70     0.79     1.23     1.54     1.79     2.34     2.54          92 
     Net Occupancy Expense                        0.33     0.08     0.16     0.24     0.33     0.41     0.49     0.64          92 
     Other Operating Expenses                     1.25     0.45     0.63     0.75     0.94     1.39     2.59     5.15          92 
 
   Overhead Less Non-Interest Income              1.22    -0.92     0.00     0.68     1.29     1.71     2.13     2.58          92 
 
 PERCENT OF ADJUSTED OPERATING INCOME (TE): 
   Total Overhead Expense                        66.10    45.96    50.54    59.00    65.53    73.81    82.80    86.26          92 
     Personnel Expense                           32.41    15.77    19.66    25.31    33.78    37.71    41.95    44.66          92 
     Net Occupancy Expense                        7.45     1.57     2.98     5.71     7.45     8.96    11.34    12.39          92 
     Other Operating Expenses                    25.25    14.55    15.91    18.35    21.98    30.54    41.74    53.01          92 
 
   Total Non-Interest Income                     36.68     4.33     9.94    22.23    32.08    47.55    76.06    81.19          92 
     Fiduciary Activities Income                  2.36     0.00     0.00     0.00     1.17     3.62     8.19    16.94          92 
     Serv Charges on Deposit Accts - Domestic     4.68     0.00     0.02     1.55     4.74     7.38     8.67    12.91          92 
     Trading Revenue                              1.33    -0.11     0.00     0.00     0.39     2.04     5.82     9.56          92 
     Investment Banking Fees & Commissions        2.71     0.00     0.00     0.54     1.86     3.29     9.48    18.19          92 
     Venture Capital Revenue                      0.02    -0.17    -0.07     0.00     0.00     0.00     0.21     0.66          92 
     Net Servicing Fees                           1.07    -0.00     0.00     0.02     0.39     1.78     3.49     6.21          92 
     Net Securitization Income                    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.21          92 
     Insurance Activities Revenue                 1.16     0.00     0.00     0.02     0.26     1.26     4.79    15.27          92 
     Net Gain (Loss) - Sales Loans, OREO, Oth     3.00    -1.49    -0.22     0.12     1.68     4.62     9.47    17.48          92 
     Other Non-Interest Income                   10.69     1.19     2.74     5.17     8.86    11.96    22.92    39.85          92 
 
   Overhead Less Non-Interest Income             28.83    -5.23    -0.07    13.66    31.61    40.71    50.71    56.99          92 
 
 
 TAX RATIOS: 
   Appl Inc Taxes/Pretax NOI (TE)                29.65     8.03    16.06    25.09    30.15    34.92    37.94    38.89          88 
   Appl Inc Tax+TE/Pretax NOI+TE                 33.08    12.36    24.56    30.15    33.81    36.72    39.08    39.75          88 
 

 

 BHCPR PERCENTILE DISTRIBUTION REPORT         PERCENT COMPOSITION OF ASSETS AND LOAN MIX                                    PAGE 4 
 PEER GROUP 1 
                                                  PEER                                                                        BHC 
 PERCENT OF TOTAL ASSETS                         RATIO       5%      10%      25%      50%      75%      90%      95%       COUNT 
 -----------------------                       ------   -------  -------  -------  -------  -------  -------  -------       ----- 
 Real Estate Loans                               32.84     0.52     5.55    20.34    33.69    47.05    56.26    68.11          92 
 Commercial and Industrial Loans                 11.80     0.01     0.26     5.72    11.13    18.68    23.53    28.75          92 
 Loans to Individuals                             4.90     0.03     0.05     0.44     2.27     8.20    12.56    30.93          92 
 Loans to Depository Institutions                 0.09     0.00     0.00     0.00     0.00     0.01     0.75     1.31          92 
 Agricultural Loans                               0.11     0.00     0.00     0.00     0.03     0.17     0.50     0.73          92 
 Other Loans and Leases                           3.97     0.00     0.13     1.20     3.22     6.02     9.97    12.89          92 
    Net Loans and Leases                         58.46    16.15    32.43    44.79    62.19    68.40    76.73    80.35          92 
 Debt Securities Over 1 Year                     15.89     0.47     2.12     9.52    14.38    20.42    32.58    41.32          92 
 Mutual Funds and Equity Securities               0.11     0.00     0.00     0.00     0.04     0.18     0.49     0.77          92 
    Subtotal                                     75.40    40.57    45.83    68.51    80.25    84.72    89.53    91.00          92 
 Interest-Bearing Bank Balances                   4.62     0.14     0.40     1.11     3.18     7.23    13.17    17.02          92 
 Federal Funds Sold & Reverse Repos               1.13     0.00     0.00     0.00     0.02     0.80     5.20    13.83          92 
 Debt Securities 1 Year or Less                   2.92     0.01     0.06     0.33     1.69     5.05     7.90    13.16          92 
 Trading Assets                                   0.88     0.00     0.00     0.00     0.22     0.78     4.19     9.58          92 
    Total Earning Assets                         88.17    66.24    82.17    86.18    88.30    91.50    93.61    95.29          92 
 Non-Int Cash and Due From Dep Inst               1.17     0.17     0.36     0.73     1.13     1.53     2.13     2.55          92 
 Other Real Estate Owned                          0.23     0.00     0.00     0.04     0.14     0.31     0.71     0.95          92 
 All Other Assets                                10.52     3.73     4.70     7.07    10.38    12.51    17.32    30.47          92 
 
 MEMORANDA: 
   Short-Term Investments                         9.51     0.71     1.26     3.33     6.50    14.80    22.86    32.98          92 
   U.S. Treasury Securities                       0.53     0.00     0.00     0.00     0.04     0.68     2.72     3.50          92 
   U.S. Agency Securities (excl MBS)              1.34     0.00     0.00     0.00     0.39     2.43     5.49     8.53          92 
   Municipal Securities                           1.19     0.00     0.00     0.05     0.72     2.12     3.62     6.46          92 
   Mortgage-Backed Securities                    12.09     0.12     1.15     4.67    10.74    17.56    25.09    33.92          92 
   Asset-Backed Securities                        0.63     0.00     0.00     0.00     0.05     1.07     2.44     5.73          92 
   Other Debt Securities                          0.98     0.00     0.00     0.00     0.24     1.49     4.95     6.74          92 
   RE Loans Secured by 1-4 Family                16.39     0.02     0.74     7.65    15.77    22.10    34.32    46.91          92 
     Revolving                                    3.27     0.00     0.02     0.83     2.39     5.14     7.86    10.05          92 
     Closed-End, Sec by First Liens              12.04     0.00     0.69     4.65    11.26    16.01    28.85    44.98          92 
